"id";"uen";"oficina_comercial";"cod_motivo";"motivo";"vendedor";"cod_cliente";"cliente";"rut";"domicilio";"camion";"carga";"sector";"tf";"anula_rebaja";"categoria";"fecha_factura";"facturas";"ncr";"total";"producto";"suma_de_cajas";"empresario";"fecha_subida";"fecha_real"
"103505";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857850";"20779821";"31954";"4768";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103506";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857850";"20779821";"31954";"875138";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103507";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857852";"20779822";"52842";"4792";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103508";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857852";"20779822";"52842";"875147";"5";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103509";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857854";"20779823";"7737";"1667";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103510";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83857855";"20779824";"14819";"1325";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103511";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"557594";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S06";"1";"0";"CRED PROD      ";"Rebaja";"JUGO EN POLVO  ";"2018-04-25";"83857852";"20779822";"52842";"870421";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103512";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900055";"20779884";"21099";"4737";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103513";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900055";"20779884";"21099";"4764";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103514";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900055";"20779884";"21099";"4766";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103515";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"929";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103516";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"939";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103517";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"1448";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103518";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"1743";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103519";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"1744";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103520";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"1745";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103521";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"4708";"3";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103522";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"870697";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103523";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"898467";"WALMART CHILE  ";"76042014-K          ";"VILLAGRAN 951-957 S/N                        ";"S21";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900056";"20779885";"103702";"870721";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103524";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899598";"20779858";"41302";"4765";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103525";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899598";"20779858";"41302";"4768";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103526";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899598";"20779858";"41302";"870174";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103527";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"4700";"10";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103528";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"4701";"7";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103529";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"4704";"13";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103530";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"4708";"3";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103531";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"4793";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103532";"COMERCIAL CCU S";"9660 OF. LOS AN";"405";"PROD FUERA FECH";"96609";"980082";"WALMART CHILE  ";"76042014-K          ";"VILLA ALEGRE 675                             ";"S14";"1";"0";"CRED PROD      ";"Rebaja";"GASEOSAS       ";"2018-04-25";"83899602";"20779859";"234507";"870691";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103533";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96632";"553795";"JUAN PARRA CONT";"5798273-K           ";"ARTURO PRAT 682                              ";"S25";"2";"0";"CHEQ FECHA PROD";"Rebaja";"CERVEZAS       ";"2018-04-25";"83900045";"20779883";"19680";"450235";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103534";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96635";"555974";"VICTOR NAVARRET";"10668207-0          ";"CARLOS IBANEZ DEL CAMPO 1250                 ";"S15";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-25";"83899385";"20779833";"11667";"1728";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103535";"COMERCIAL CCU S";"9660 OF. LOS AN";"410";"Prod Mal Estado";"96635";"555974";"VICTOR NAVARRET";"10668207-0          ";"CARLOS IBANEZ DEL CAMPO 1250                 ";"S15";"2";"0";"CTDO EFECTIVO  ";"Anula ";"ISOTONICA      ";"2018-04-25";"83899385";"20779833";"11667";"870206";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103536";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96609";"557591";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S15";"1";"0";"CRED PROD      ";"Rebaja";"JUGO EN POLVO  ";"2018-04-25";"83899553";"20779851";"15856";"870418";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103537";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96609";"557591";"RENDIC HNOS. S.";"81537600-5          ";"CERRO DEL PLOMO 5680                         ";"S15";"1";"0";"CRED PROD      ";"Rebaja";"NECTARES       ";"2018-04-25";"83899548";"20779849";"10108";"1601";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103538";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96631";"555405";"MANUEL NUÃ‘EZ BE";"9247175-6           ";"J. DIAZ GARCES 226                           ";"S17";"3";"0";"CTDO EFECTIVO  ";"Anula ";"JUGO EN POLVO  ";"2018-04-25";"83900300";"20779895";"2381";"870645";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103539";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96644";"1375295";"ADMINISTRACION,";"76776529-0          ";"OHIGGINS 414 414 LOC                         ";"S05";"2";"0";"CHEQ FECHA PROD";"Anula ";"LICORES PR     ";"2018-04-25";"83899567";"20779853";"35937";"442277";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103540";"COMERCIAL CCU S";"9660 OF. LOS AN";"420";"Can Cj No Pedid";"96648";"554550";"JOSE FERNANDEZ ";"7339192-K           ";"ALCAZAR 299                                  ";"S27";"2";"0";"CHEQ FECHA PROD";"Rebaja";"GASEOSAS       ";"2018-04-25";"83900502";"20779912";"80105";"909";"15";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103541";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96634";"556036";"ROSA GUZMAN    ";"10812210-2          ";"INFO YUNGUE 1024                             ";"S14";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-25";"83899132";"20779828";"18597";"1728";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103542";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96634";"556036";"ROSA GUZMAN    ";"10812210-2          ";"INFO YUNGUE 1024                             ";"S14";"2";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-25";"83899132";"20779828";"18597";"1840";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103543";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96634";"556036";"ROSA GUZMAN    ";"10812210-2          ";"INFO YUNGUE 1024                             ";"S14";"2";"0";"CTDO EFECTIVO  ";"Anula ";"NECTARES       ";"2018-04-25";"83899132";"20779828";"18597";"870772";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103544";"COMERCIAL CCU S";"9660 OF. LOS AN";"470";"No Hizo Pedido ";"96636";"990854";"SILVIA OLIVA   ";"8151435-6           ";"LA CRUZ 322 322                              ";"S14";"2";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899159";"20779829";"38196";"450229";"3";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103545";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"554670";"ELIECER ARANEDA";"7618229-9           ";"AV. ESTACION 317                             ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899474";"20779840";"61197";"450237";"5";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103546";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"554670";"ELIECER ARANEDA";"7618229-9           ";"AV. ESTACION 317                             ";"S11";"1";"0";"SIN CARGOS     ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899475";"20779841";"9815";"450608";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103547";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899441";"20779839";"91922";"450133";"3";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103548";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899441";"20779839";"91922";"450237";"2";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103549";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CERVEZAS       ";"2018-04-25";"83899441";"20779839";"91922";"450608";"3";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103550";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-25";"83899439";"20779837";"17759";"1728";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103551";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"GASEOSAS       ";"2018-04-25";"83899439";"20779837";"17759";"1840";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103552";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"ISOTONICA      ";"2018-04-25";"83899439";"20779837";"17759";"870206";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103553";"COMERCIAL CCU S";"9660 OF. LOS AN";"480";"Mal Ing Ventas ";"96634";"921869";"PATRICIO SALAZA";"12731655-4          ";"CAUPOLICAN 116                               ";"S11";"1";"0";"CTDO EFECTIVO  ";"Anula ";"MINERALES      ";"2018-04-25";"83899440";"20779838";"3258";"4976";"1";"Integra";"2018-04-25";"28-04-2018 a las 10:00"
"103554";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"554091";"PATRICIO NOVOA ";"6478193-6           ";"BALMACEDA 65                                 ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"MINERALES      ";"2018-04-26";"83937615";"20783132";"6279";"1594";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103555";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"897573";"SARA INES ANANI";"3741228-7           ";"ALCAZAR 1059                                 ";"S09";"1";"0";"CTDO EFECTIVO  ";"Anula ";"CONFITES       ";"2018-04-26";"83937656";"20783137";"9757";"74270";"2";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103556";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870517";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103557";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870518";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103558";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870520";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103559";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870523";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103560";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870530";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103561";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870531";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103562";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870532";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103563";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870533";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103564";"COMERCIAL CCU S";"9660 OF. LOS AN";"49";"Error Pedido   ";"96615";"982188";"SUPERMERCADO MU";"76620262-4          ";"O CARROL 1045                                ";"S09";"1";"0";"CHEQ FECHA PROD";"Anula ";"JUGO EN POLVO  ";"2018-04-26";"83937654";"20783135";"72000";"870534";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103565";"COMERCIAL CCU S";"9660 OF. LOS AN";"172";"Falta Prod-Stoc";"96614";"727603";"LETICIA MUÃ‘OZ C";"10774422-3          ";"SAAVEDRA SUR 1098                            ";"S09";"1";"0";"CTDO EFECTIVO  ";"Anula ";"OTROS          ";"2018-04-26";"83937637";"20783133";"18494";"268820";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
"103566";"COMERCIAL CCU S";"9660 OF. LOS AN";"172";"Falta Prod-Stoc";"96615";"574686";"KAREN LEON ACUN";"15227434-3          ";"SAAVEDRA NORTE 100                           ";"S10";"2";"0";"CTDO EFECTIVO  ";"Rebaja";"GASEOSAS       ";"2018-04-26";"83937344";"20783122";"6108";"870692";"1";"Integra";"2018-04-26";"28-04-2018 a las 10:08"
